User_id,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,RFM_Score,Customer_Segment
AHA46ZPX4RCAEYAPE2XW7RQES5IA,1156,1,272.0,962.5,668.5,937.0,2568.0,VIP
AHAEBXTXQDY355AGFMFX3Z2VAAUQ,846,1,6499.0,689.0,668.5,182.0,1539.5,Medium
AHAI6EM7F7W3GV3SUIDSKWTBJOSA,903,1,265.0,747.0,668.5,944.0,2359.5,VIP
AHAIKXSSOQ7R5GBPVSBR6VE72QVQ,1130,1,279.0,937.5,668.5,932.5,2538.5,VIP
AHATM4XWKOTU6FWTFVAS5TP6X2VQ,1036,1,2088.0,861.5,668.5,380.0,1910.0,High
AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,1061,1,349.0,885.0,668.5,877.0,2430.5,VIP
AHBAT6VLOXWGYDL57KHCNCLPXAKA,262,3,713.0,37.0,57.0,687.0,781.0,Low
AHBAU2TXR72GFAVHGD4E7OTABKDA,434,1,664.0,219.5,668.5,708.5,1596.5,Medium
AHBMHE56M3IAD7Z4KXUKREAZX3WQ,1011,1,32999.0,845.0,668.5,22.0,1535.5,Medium
AHBMZRY43T2GTYDVNFMUVASIBTPA,913,2,21548.0,758.5,162.0,49.0,969.5,Low
AHBNKB74LGTYUOKPAJBSKNFV45CA,923,1,15490.0,770.0,668.5,84.0,1522.5,Medium
AHBST4ZJ5665DV2TCR4W4J2OI3DA,455,2,4468.0,245.5,162.0,223.0,630.5,Low
AHC7MPW55DOO6WNCOQVA2VHOD26A,406,1,970.0,188.5,668.5,616.0,1473.0,Medium
AHCA5SEFUQQWPNVIGU2QCAWNMDKA,994,1,1329.0,835.5,668.5,524.0,2028.0,High
AHCG74BCEDINDMRYYF2QPYY3OHJQ,905,1,10499.0,750.0,668.5,122.5,1541.0,Medium
AHCGV72I3RKXOSSUNK3SQOB677NA,905,1,299.0,750.0,668.5,913.5,2332.0,VIP
AHCJ2GWM5V4XDOBLR4UU2RV4ERKA,855,1,125.0,700.0,668.5,1068.0,2436.5,VIP
AHCTC6ULH4XB6YHDY6PCH2R772LQ,345,5,20457.0,131.5,8.5,53.0,193.0,Low
AHCWRQHRUAVMTMUH5NYNB3P4NWEA,718,2,397.0,555.0,162.0,843.5,1560.5,Medium
AHCYM2ECKI2MNOIDHDG4PT6IIN6A,246,2,46348.0,13.0,162.0,9.0,184.0,Low
AHD5PGE5RBBE2T3G427T32V7OROA,731,1,176.63,575.0,668.5,1037.5,2281.0,VIP
AHDC2HUUNEL6GRJRX5TTOVKITONQ,796,1,478.0,642.0,668.5,799.0,2109.5,High
AHDD7ZNB47QA2JLYU53HD4ML3VNQ,794,2,9147.0,641.0,162.0,139.0,942.0,Low
AHDFR3PDKEBV72HXRL3RJJLS3YYA,532,2,698.0,334.0,162.0,701.5,1197.5,Low
AHDIDVECFGA6OQRNUBPUO6366UGQ,265,2,917.0,42.5,162.0,627.0,831.5,Low
AHDJJLKORMH72SSEBWOVAKE66EHA,558,1,1799.0,359.5,668.5,424.5,1452.5,Medium
AHDMHAUOY75NWLNOF3X4UPNKXFSQ,1083,1,16999.0,899.0,668.5,69.0,1636.5,Medium
AHDNBCY5WEIZQ2ETHEL72TPHNGVQ,506,1,455.0,306.0,668.5,804.5,1779.0,High
AHDY3KBEOCPCYVEOYWZEYYPHAMUA,418,1,499.0,196.5,668.5,783.5,1648.5,Medium
AHE2QUNIF2AZCEMTCYWKMFNEWDCQ,1180,1,635.0,984.0,668.5,724.0,2376.5,VIP
AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,1150,1,179.0,954.0,668.5,1032.5,2655.0,VIP
AHEBPCKZFBKQMB6FXQLRP72OG4ZQ,774,1,6299.0,621.5,668.5,185.5,1475.5,Medium
AHEGXONYVJHACY73DVEU4O5AH4SA,1028,1,3199.0,854.0,668.5,275.0,1797.5,High
AHEHBCTR33JSVI4LYVXGDRE7E6UQ,848,1,1049.0,692.0,668.5,592.5,1953.0,High
AHEIPXMFMVWHNPLGUXUIV5XNP2SA,724,1,11990.0,567.0,668.5,115.0,1350.5,Medium
AHEJW5MYVFOQBEXD6BIUBB3PJBPQ,976,1,1499.0,821.0,668.5,477.0,1966.5,High
AHEONKS6KOZ4SIOZNOLYFGQBXU4A,583,1,429.0,390.5,668.5,815.0,1874.0,High
AHESCOYXLCXB56F4JO45X4CZQCYA,628,1,149.0,442.5,668.5,1053.5,2164.5,VIP
AHEVO4Q5NM4YXMG2HDDXC5XMBGRQ,1083,2,1937.0,899.0,162.0,403.5,1464.5,Medium
AHEVOBT5PFXMIS5A7GAXRG52XARQ,473,2,18997.0,271.0,162.0,63.0,496.0,Low
AHEVOQADJSSRX7DS325HSFLMP7VQ,248,2,2148.0,15.0,162.0,375.0,552.0,Low
AHEXJDFOBBLZVPEDL32XHOAEZ2ZA,814,1,1189.0,657.0,668.5,568.0,1893.5,High
AHEXPGZ2QS4MXA5LDPULZPVLYBSA,1265,1,1490.0,1058.0,668.5,486.5,2213.0,VIP
AHF4A3ZGP7G6JLXAAJ77O2QDJSEQ,329,1,599.0,106.0,668.5,738.5,1513.0,Medium
AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,457,3,4431.0,249.0,57.0,225.0,531.0,Low
AHFENRYJG4LPXDTUGEMG335VICSQ,881,1,2999.0,729.0,668.5,288.0,1685.5,Medium
AHFHIY2KE5PQIJ6H7PKV6N7OLIZA,914,2,1798.0,760.0,162.0,433.0,1355.0,Medium
AHFITGJEF76CXALJZLYP6OIC4EOA,817,1,349.0,659.0,668.5,877.0,2204.5,VIP
AHFQGP45QKIEFKYOCYUH4DP63XGQ,565,1,598.0,367.0,668.5,747.0,1782.5,High
AHFT6MCOAFZXAUNCYQYPBI7YYF4A,653,1,235.0,479.5,668.5,970.0,2118.0,VIP
AHFTFGF2YB5ZEUB3NC3KOBGZBG5Q,335,1,1499.0,114.5,668.5,477.0,1260.0,Medium
AHFVYKQ2L4PSG4EKGA4GLQKQT2NA,952,1,399.0,800.5,668.5,831.5,2300.5,VIP
AHFXY4LR6WSLCD65WDSXNI3FXMIQ,1232,1,3799.0,1027.0,668.5,239.5,1935.0,High
AHG274KYTUFW4U6M4Q3RXSY3PFLA,425,1,999.0,205.0,668.5,602.0,1475.5,Medium
AHGA46UDDADBRAB5FOHX6XY2DBVQ,454,1,2499.0,242.5,668.5,335.5,1246.5,Medium
AHGFA5MNVOFDMIL3322YZ6IOA5VA,864,1,7915.0,709.0,668.5,162.0,1539.5,Medium
AHGHFJXREBY4F2LI3M6SFLSWC75Q,760,1,160.0,603.0,668.5,1042.0,2313.5,VIP
AHGI6HOOKQ4KIORVS3SSRROYIXLQ,480,1,3180.0,282.0,668.5,280.0,1230.5,Medium
AHGJ2DNFP3OJWO73XW2R7TDXI7WA,635,3,7997.0,458.5,57.0,160.0,675.5,Low
AHGYEGAWBMQGOITR2ZFR7SFSWLGA,1041,1,669.0,868.0,668.5,706.0,2242.5,VIP
AHH2JUMVFGEUJXW5SFUOAIRZBVJQ,712,1,1099.0,546.0,668.5,580.0,1794.5,High
AHH2TIJJ2IGD5H3DJO3FROUHRRSQ,1221,1,1499.0,1018.5,668.5,477.0,2164.0,VIP
AHHE2EJE6HYXFVTGS6KJ37YP3K2A,1093,1,27900.0,910.0,668.5,36.0,1614.5,Medium
AHHGEASO3BOC2ET23MDU64DKQ5OQ,838,1,249.0,679.5,668.5,957.5,2305.5,VIP
AHHHCRWKGCWA2BR7WNSBRHPS24JA,527,1,1614.0,329.5,668.5,454.0,1452.0,Medium
AHHQEKUNVETALN7DTRHUQ2WAWEKQ,382,3,19217.0,169.0,57.0,60.0,286.0,Low
AHHT4VWMFYSASNW6RH2Q65C6YNDA,884,1,571.0,733.0,668.5,754.0,2155.5,VIP
AHI2QJ4CLTCQWACDIC2LDFJPDAPA,846,1,399.0,689.0,668.5,831.5,2189.0,VIP
AHICHCW6EC3BNV2IDAEAJPBG4HZQ,1091,1,20990.0,907.0,668.5,52.0,1627.5,Medium
AHIH3QL5XONYJWEXF7VKLFHZBDJA,550,3,8393.0,350.5,57.0,155.0,562.5,Low
AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,585,5,6265.0,392.0,8.5,187.0,587.5,Low
AHILALAA7Q6SQRTFJVLT75P37FXQ,524,1,1599.0,326.5,668.5,459.5,1454.5,Medium
AHIMDVA5GYWGVLVSZBG3ZFVKF5VA,619,1,449.0,435.5,668.5,809.5,1913.5,High
AHIWCPCQ2Z4HWEM7V4HGTLVZQM6Q,673,1,7390.0,506.0,668.5,167.0,1341.5,Medium
AHIWNZ2HBQAHVE4OWODM6WH4PMOQ,453,3,2835.0,239.5,57.0,300.0,596.5,Low
AHIWSTMUSIYZAZQAMOLMPJHR7NMA,957,1,209.0,808.5,668.5,991.5,2468.5,VIP
AHJ7INNUX3KZSEZRJKFMRJAX7TZA,551,1,20999.0,352.0,668.5,51.0,1071.5,Low
AHJ7V4RXBRFQB2OARDFFSNWHNIRQ,1147,1,999.0,949.5,668.5,602.0,2220.0,VIP
AHJB3PWCLPLMFBNCOPP5AM3TSXOQ,700,1,599.0,532.0,668.5,738.5,1939.0,High
AHJBBVKQXUKF5QSQASCVFPWQGSTA,260,1,1399.0,33.0,668.5,507.5,1209.0,Low
AHJCBBMUJWQGUJTT477TQ75ZTYNQ,935,1,549.0,777.5,668.5,761.5,2207.5,VIP
AHJF5BZJNDLXJXSW74ZPLHGO7GUA,833,2,8998.0,676.0,162.0,143.0,981.0,Low
AHJFTFOH2F6NXLGSEFSVCLQQLTZA,655,1,1599.0,483.5,668.5,459.5,1611.5,Medium
AHJFXFGDAXEHIG2ZLUWVMZ3LWPBA,871,1,37999.0,718.0,668.5,12.0,1398.5,Medium
AHJHV3JIPUMAT274GIFQKJPKXNMA,865,1,6800.0,710.5,668.5,177.0,1556.0,Medium
AHJK4PVBRGDX4N5LYA4EKHULJOPQ,844,1,399.0,686.0,668.5,831.5,2186.0,VIP
AHJSNMHQQWE6LMFRATH5LLJBQQXQ,700,2,1298.0,532.0,162.0,538.0,1232.0,Medium
AHK4GT7INMZPE5QFGOPVQPQWOCHA,644,1,260.0,472.0,668.5,946.0,2086.5,High
AHKEHV7YSGK2ZCMEUQYS6LJNURKA,572,1,249.0,374.0,668.5,957.5,2000.0,High
AHKL2U5BIK4ZODWORRJ5RWNLL2TQ,718,1,12999.0,555.0,668.5,105.0,1328.5,Medium
AHKTEC7ZVRWNAA66KB3V5REUQG6A,1251,1,1699.0,1045.0,668.5,440.0,2153.5,VIP
AHKU2XWNLBBW2KOKNZIHMUNHUIXQ,289,1,1656.0,71.0,668.5,449.0,1188.5,Low
AHKUUFNMBZIDLSSPA4FEHIO2EC7Q,476,1,59.0,277.0,668.5,1097.5,2043.0,High
AHKXH7KSF7CPJCJMHB6B35VPTETA,691,1,219.0,525.0,668.5,983.5,2177.0,VIP
AHKZN2KHHR7CQWCGJDX26C5TBHXQ,841,1,95.0,683.0,668.5,1087.0,2438.5,VIP
AHL2CPZ63TFC3VB3RUVZVPFC2YZA,605,2,5698.0,415.5,162.0,200.0,777.5,Low
AHLCFOXSW7PKG6NWJAYZXJJBHCPQ,869,1,14400.0,716.5,668.5,90.0,1475.0,Medium
AHLCHZOJ35AVEE6DYVVH6XR5D2MQ,823,1,6499.0,664.5,668.5,182.0,1515.0,Medium
AHLF25KDQCPPRDIZCBICU5XG7ECQ,789,1,2148.0,637.0,668.5,375.0,1680.5,Medium
AHLGDWS4WYSZUEJTU2Y67QSUHV6A,975,1,799.0,819.0,668.5,659.0,2146.5,VIP
AHLKQWAPXICPCSCIPIF6C6FOENOQ,1047,1,399.0,877.0,668.5,831.5,2377.0,VIP
AHLOFWN5NO7E32LEZUOVSNQE7IDQ,420,1,2599.0,201.5,668.5,323.5,1193.5,Low
AHLZWB73EYRXKYYJMEGIUMTZ7BYQ,1005,1,640.0,840.0,668.5,721.0,2229.5,VIP
AHM56NVJXROPTI5WICZITI4YAZAA,1199,1,249.0,1001.0,668.5,957.5,2627.0,VIP
AHM5MCT3ZO5Q2MBYZUDB6UI5AXLA,530,1,8999.0,332.0,668.5,141.0,1141.5,Low
AHMGAC6QM62UXNEOCZIHLHSXPP2Q,309,5,6496.0,92.0,8.5,184.0,284.5,Low
AHMHM5EFODDANIMBHGM2T74BEJHA,730,1,184.0,573.5,668.5,1028.0,2270.0,VIP
AHMJ5EEDULQII3FGSNR7PSHQABVA,553,1,139.0,353.5,668.5,1059.0,2081.0,High
AHMJ5HV6F5PZFFLBC4NQ7JCHYA6A,557,1,899.0,357.0,668.5,634.0,1659.5,Medium
AHMKSLALVS62JUHSHAI3FUXWDYYA,565,3,9552.0,367.0,57.0,133.0,557.0,Low
AHMKXORT3VNMB75C3EUBYMFYELFQ,640,2,638.0,467.0,162.0,722.0,1351.0,Medium
AHMURR4YBS77BA3QJ43PBIRDLLSA,886,1,629.0,735.5,668.5,725.0,2129.0,VIP
AHMY5CWJMMK5BJRBBSNLYT3ONILA,308,5,5520.0,90.5,8.5,203.0,302.0,Low
AHN73IF2MNKIJ2MEMND5ODN7XDFA,677,1,399.0,509.0,668.5,831.5,2009.0,High
AHNAIWL3HMBBFWPLJWSHF5XIGJLQ,548,1,67.0,346.5,668.5,1095.0,2110.0,High
AHNCIGFMABVRKLCNTAARDL6N25NA,558,1,368.0,359.5,668.5,862.5,1890.5,High
AHNI4LKKPLQLDFCWJZ24SX4BGT7Q,782,1,599.0,629.5,668.5,738.5,2036.5,High
AHNM2XVU745EDPNGUOAG74PTSNRA,717,1,6999.0,551.5,668.5,173.5,1393.5,Medium
AHNNGQDCQ6UGEBUXIL35RRKQKZZA,1083,1,1982.84,899.0,668.5,401.0,1968.5,High
AHNO42W4KBB6YAKX3VZKVCLI67DQ,1173,1,2695.0,980.0,668.5,317.0,1965.5,High
AHNOMOD65QU6QKFP3AMH5QPGQO6A,487,2,3298.0,288.5,162.0,267.0,717.5,Low
AHOEADKKYXTHETSA2WOA6N4MQEVA,1040,1,165.0,865.0,668.5,1041.0,2574.5,VIP
AHOJBIZVVIIFJKRREY4B6ESVA4KA,294,3,2201.0,76.0,57.0,366.0,499.0,Low
AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,262,2,9689.0,37.0,162.0,132.0,331.0,Low
AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,443,3,952.0,228.5,57.0,619.0,904.5,Low
AHOTORDSGF2IWSGTMZVAX56B77IQ,880,1,699.0,725.5,668.5,695.0,2089.0,High
AHOURK4XKLPPC4VHEDJ25NP64NPQ,706,2,17328.0,538.5,162.0,67.0,767.5,Low
AHP24JLRZ2DTLBEX22A6DVUJDSBA,455,1,197.0,245.5,668.5,1021.0,1935.0,High
AHP5XVXHFNOISFJBZ3NQX75EC5QA,1147,1,1199.0,949.5,668.5,558.0,2176.0,VIP
AHPAC3MT3XXV27WWU7U5AN7RLCXQ,1263,1,799.0,1056.0,668.5,659.0,2383.5,VIP
AHPAW24BI5X2GCX5M2LHI72VSJJQ,538,3,9197.0,339.0,57.0,138.0,534.0,Low
AHPDFQLNLMNV5X4QNH6J7IUMREAQ,311,2,4956.66,94.0,162.0,214.0,470.0,Low
AHPDJNXQO6ET2TFU5L52BHLTRY4Q,550,1,4999.0,350.5,668.5,211.0,1230.0,Medium
AHPG3AAPVL7HKSID4IPJ5MDAMAJA,1035,1,587.0,859.0,668.5,750.0,2277.5,VIP
AHPJLCH4PJJ5CD53KTXAAXRLV4ZQ,821,1,229.0,661.5,668.5,976.5,2306.5,VIP
AHPVTM2FDYB3YW3MXB523JWJTLQA,758,1,1399.0,601.5,668.5,507.5,1777.5,High
AHPYAYHRORO3DMJ7DSUHSGSBLDBQ,720,1,179.0,559.5,668.5,1032.5,2260.5,VIP
AHPZFIJWLON23LU5RFVBJO4BNM7Q,690,1,178.0,524.0,668.5,1036.0,2228.5,VIP
AHQC27SWWMUOTO3W7NGIG7KPX2AQ,898,1,970.0,743.5,668.5,616.0,2028.0,High
AHQCJNQP36RHELFJEJ67R6KZ76CQ,778,1,1474.0,626.0,668.5,489.0,1783.5,High
AHQKC4MLLVOPBTKJFDBGTXFRKLYQ,507,2,2438.0,307.5,162.0,346.0,815.5,Low
AHQNYNRXESALGWMUFS6ITFGOVGMQ,1159,1,249.0,967.5,668.5,957.5,2593.5,VIP
AHQPBXZSJ3XZILPJVXE4BN7ZL26A,706,2,578.0,538.5,162.0,752.0,1452.5,Medium
AHQVFZCGAMMHEBBOY4SXBSRF3ZDQ,1178,1,329.0,982.0,668.5,895.0,2545.5,VIP
AHQWAOSKNRUVK7GN5FZJL3UYLV2A,1198,1,90.0,999.5,668.5,1088.5,2756.5,VIP
AHR35WVPGLH745QHWRWEJ2WZTTDA,726,1,2599.0,570.0,668.5,323.5,1562.0,Medium
AHR4VQLVSWORK3A35U3QA6IOEEBA,320,1,2799.0,99.5,668.5,303.0,1071.0,Low
AHR735YWWYFTQI5VGEEYP3DZPB6Q,1075,1,173.0,894.5,668.5,1039.0,2602.0,VIP
AHRMZ6CNNUQLTLK7V4NXSXQSUOPQ,1115,1,3199.0,927.0,668.5,275.0,1870.5,High
AHRUMHBZ7IAQPLH4W5Y3A6HLQFVA,1033,1,2699.0,857.0,668.5,313.0,1838.5,High
AHS7DI2FACP3P3FNVH7263NLW2TA,1240,1,35999.0,1032.0,668.5,15.0,1715.5,Medium
AHSDVZ3ZSHUMFGDLVVGATDIWKHTA,255,1,8699.0,22.0,668.5,146.0,836.5,Low
AHSESHUAGEFQ62M3KYV3EK5K77FQ,1224,1,4098.0,1022.0,668.5,228.0,1918.5,High
AHSIQL276K7X2UP72QOOOWNVRSXA,1134,1,299.0,941.0,668.5,913.5,2523.0,VIP
AHSN2AJ6A7NQLUJMH7YBD6WG7L5Q,1202,1,849.0,1003.0,668.5,645.5,2317.0,VIP
AHSQNNZHM5HQAGN5EY2JJAA3EWGQ,634,2,4798.0,455.5,162.0,216.0,833.5,Low
AHSUJTBY4LOJ4QCAXODSHFIFYEHA,861,1,1745.0,707.5,668.5,436.0,1812.0,High
AHT4JDEYWRIQGCA2WAQJ6E2POHCQ,561,1,273.1,365.0,668.5,936.0,1969.5,High
AHTBS46SCEBGWK4SUH3FOQEORR3Q,475,1,199.0,274.0,668.5,1007.0,1949.5,High
AHTHJF5RGJRHAKXOHA6Q2ZFKXOWA,1038,1,778.0,864.0,668.5,672.0,2204.5,VIP
AHTI2CPD7SANQV7GK4FHIKCWJ7VA,345,1,449.0,131.5,668.5,809.5,1609.5,Medium
AHTJBJPYGGEWZQWQT7QJT2DPN7ZQ,598,1,1199.0,409.0,668.5,558.0,1635.5,Medium
AHTPQRIMGUD4BYR5YIHBH3CCGEFQ,1277,1,199.0,1067.0,668.5,1007.0,2742.5,VIP
AHTSVFP4GVBBXB6O7JU5FW3NXEJA,273,1,649.0,55.0,668.5,716.0,1439.5,Medium
AHTSXQI7JAQVYVVQE6DK4B2EJSPQ,1023,1,249.0,851.0,668.5,957.5,2477.0,VIP
AHTWP7R2AL6U4QIX73CNJ7Y7BBDQ,935,1,949.0,777.5,668.5,621.5,2067.5,High
AHU4FNYTFWSGG5TMN53LED2U7X2Q,1208,1,179.0,1006.0,668.5,1032.5,2707.0,VIP
AHUADIC4LFJHXZK3ZUCM5GZHP7NA,907,1,1299.0,754.5,668.5,533.0,1956.0,High
AHUAVHWF66PF66YDJXGRXJASHYUQ,476,1,308.0,277.0,668.5,902.0,1847.5,High
AHUELVJPFM3FEIMF2DE7OTNQD5VQ,1147,1,799.0,949.5,668.5,659.0,2277.0,VIP
AHUH7OYN3LAUATF5EGA575WCDI6A,233,1,199.0,1.5,668.5,1007.0,1677.0,Medium
AHUJ3IACIKHRFAYWD3TAKH3SXKZA,833,1,5799.0,676.0,668.5,198.0,1542.5,Medium
AHUJZOV34DFEN55QQ5XOYKVKHV6Q,630,2,2398.0,447.0,162.0,349.0,958.0,Low
AHUKYUWRUVRTB3IQGISXWTSPAWLQ,553,1,325.0,353.5,668.5,898.0,1920.0,High
AHUVYZMQ6PWI54UXP7SLLS4ZU46A,636,1,137.0,460.0,668.5,1062.0,2190.5,VIP
AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,720,2,1683.0,559.5,162.0,445.0,1166.5,Low
AHV3TXIFCJPMS4D5JATCEUR266MQ,1246,3,25738.0,1037.5,57.0,40.0,1134.5,Low
AHVGMS3MGWLQZG2IR34ENSS4UX4Q,272,1,1110.0,53.0,668.5,575.0,1296.5,Medium
AHVKJVDTF5KCHA5NBPFC7QJAMHJQ,772,2,667.0,618.5,162.0,707.0,1487.5,Medium
AHVS66CFEP5AXDC35N4ME4SU4X5Q,784,1,59.0,633.5,668.5,1097.5,2399.5,VIP
AHVTFTBEBRRJCG72ZG7ABDNQSAOA,638,1,1299.0,462.0,668.5,533.0,1663.5,Medium
AHVZCQP5SYIVGZJK4LRP55ZXWETA,748,1,120.0,589.0,668.5,1069.5,2327.0,VIP
AHW3QBHDOUMXODZ4EAMHD5JMDIDQ,687,1,195.0,522.5,668.5,1022.0,2213.0,VIP
AHW52L6QGPO7TTN7LC3B5JVJNRDQ,1247,1,5599.0,1039.0,668.5,201.0,1908.5,High
AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,383,2,1831.0,170.5,162.0,413.0,745.5,Low
AHW6UBYJXSPOMQVGP74VQ74BO55Q,766,1,329.0,611.0,668.5,895.0,2174.5,VIP
AHWB25RGISH5XJ2YQCR4J6FDBPOQ,1063,1,15490.0,887.0,668.5,84.0,1639.5,Medium
AHWBGFXMQMPMLIRTEOZC23QT2FWQ,1164,1,600.0,974.5,668.5,730.5,2373.5,VIP
AHWCWBYXHX4QO7ZOFUYIUFTTAJIQ,977,1,16499.0,823.0,668.5,71.5,1563.0,Medium
AHWDVB4OO4S3YS5RYQZIDBNV6BUQ,722,1,637.0,564.5,668.5,723.0,1956.0,High
AHWENSYYF2QDH3EX4REMVGBEMMLQ,787,1,799.0,636.0,668.5,659.0,1963.5,High
AHWKKP3N725TNVCGAS3RDM5MNAJQ,593,1,899.0,401.5,668.5,634.0,1704.0,Medium
AHWMHRT7TOMXLYI3XYM4K4OY3NEQ,1243,1,15490.0,1034.5,668.5,84.0,1787.0,High
AHWVEHR5DYLVFTO2KF3IZATFQSWQ,830,3,1023.0,672.0,57.0,595.0,1324.0,Medium
AHWVJOF4IVRKFY6RJRSBQ2L6ZXQA,976,1,721.0,821.0,668.5,684.0,2173.5,VIP
AHWY6IG3PXBBJMLVFMHHKM25BVCQ,495,3,1662.0,295.0,57.0,448.0,800.0,Low
AHX27HPT4SMOSCOOEJKZYKUIWN2A,920,1,2599.0,764.5,668.5,323.5,1756.5,High
AHX37NMZHULN3JJW4ULDOJ2RWYUA,899,1,2599.0,745.0,668.5,323.5,1737.0,Medium
AHX6DQRYIJWTTXZ22B35O624OAYQ,978,1,899.0,824.0,668.5,634.0,2126.5,VIP
AHXA44TFJADWFEA3DHLJWVUKZVDQ,1221,1,2464.0,1018.5,668.5,341.5,2028.5,High
AHXAYZML25KY3YMOTME234UUGWXQ,1043,1,218.0,872.5,668.5,986.0,2527.0,VIP
AHXCS37DGQHLE7RFQHFYPWGXZICQ,764,1,719.0,605.5,668.5,685.0,1959.0,High
AHXCZCBKCKFAOJJ2GOCQS3OKPQOQ,464,1,1519.0,260.0,668.5,467.5,1396.0,Medium
AHXNYKCNRYNZPT4HEFZT6JUXRDOA,468,1,2699.0,266.0,668.5,313.0,1247.5,Medium
AHXYETFF4XMSAI4VAHP24XL5SSTA,811,1,279.0,655.0,668.5,932.5,2256.0,VIP
AHY3QEA3CVS57POB64VVMQSPHHHA,933,1,1995.0,774.0,668.5,396.0,1838.5,High
AHY62YAUHMMGFKSBGCECVGKXY2UQ,1297,1,281.0,1082.0,668.5,929.0,2679.5,VIP
AHY6AK5LXBTGXDDXSU57ISMDW55Q,803,1,939.0,648.0,668.5,625.0,1941.5,High
AHY6R6FREC2FHKQYBVIBR3XJKPVA,1129,1,69.0,936.0,668.5,1094.0,2698.5,VIP
AHYDC5KBSNP2LD5ZV5SXO3CQSCDQ,764,1,8499.0,605.5,668.5,150.0,1424.0,Medium
AHYHIMJX4LAYXAK6QRQ62U7GPDVA,815,1,1130.0,658.0,668.5,574.0,1900.5,High
AHYITN5O5VRJ4GJVYGJW3W6TRM2A,258,2,5594.0,28.5,162.0,202.0,392.5,Low
AHYNWZDQUEHA3LHM2UGWGPEF5RZQ,1302,1,1199.0,1083.5,668.5,558.0,2310.0,VIP
AHYTRVWVQPG2TVM4E45YUD2753AA,920,1,3599.0,764.5,668.5,249.5,1682.5,Medium
AHYUM6XUA4K6V4QEAPT5MLQQIDPA,344,1,1075.0,128.5,668.5,588.0,1385.0,Medium
AHYUZ2BLKNN6UJLFYWCXCEFZTOVQ,418,2,15498.0,196.5,162.0,82.0,440.5,Low
AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,520,2,27448.0,321.5,162.0,38.0,521.5,Low
AHZ4UBDUCUMY6IGCR67LB4P5RBXA,378,1,46999.0,166.5,668.5,8.0,843.0,Low
AHZ735URYHBXW26225HDL7K7OB7Q,261,1,8886.0,34.0,668.5,144.0,846.5,Low
AHZNT25EKPGFYYUQOSYG7E5M7WRQ,335,1,1199.0,114.5,668.5,558.0,1341.0,Medium
AHZWJCVEIEI76H2VGMUSN5D735IQ,578,1,1249.0,386.0,668.5,544.0,1598.5,Medium
